product_name,price,quantity_sold,date,customer_type,category,sales,order_id,customer,payment,status,week,notification_type,notification_item,notification_date,notification_details
Coffee,227.64,48,2024-03-01,regular,personal care,13065.74,48585,Anna Ivanova,Unpaid,Cancelled,W7,Shipped,Order #48585,2024-03-01,Shipped for Coffee
Snacks,297.1,20,2024-02-05,regular,cleaning,5654.39,77144,Fatima Zahra,Unpaid,Returned,W7,Cancelled,Order #77144,2024-02-05,Cancelled for Snacks
Basmati Rice,437.52,33,2024-03-20,regular,personal care,13704.17,96041,Wei Chen,Paid,On Hold,W9,Settlement,Order #96041,2024-03-20,Settlement for Basmati Rice
Tea,336.52,21,2024-02-20,wholesale,clothing,6728.43,28101,Tom M�ller,Partial,Processing,W4,Cancelled,Order #28101,2024-02-20,Cancelled for Tea
Milk,294.48,7,2024-06-08,employee,beverage,2467.39,98919,Priya Patel,Failed,Shipping,W1,Promotion,Order #98919,2024-06-08,Promotion for Milk
Wheat,381.25,1,2024-01-13,vip,food,398.32,39907,Jane Smith,Pending,Returned,W1,Delivered,Order #39907,2024-01-13,Delivered for Wheat
Sugar,302.5,48,2024-03-24,wholesale,home,16327.4,48682,Leslie Alexander,Processing,On Hold,W6,Delayed,Order #48682,2024-03-24,Delayed for Sugar
Salt,474.61,37,2024-02-20,wholesale,home,17737.02,49409,Wei Chen,Failed,Out for Delivery,W9,Cancelled,Order #49409,2024-02-20,Cancelled for Salt
Wheat,489.32,20,2024-06-13,new,personal care,9467.73,69443,Lucas Rossi,Partial,Processing,W5,Info,Order #69443,2024-06-13,Info for Wheat
Shampoo,39.17,5,2024-01-21,affiliate,clothing,167.65,87312,Sofia Garcia,Processing,Cancelled,W9,Delivered,Order #87312,2024-01-21,Delivered for Shampoo
Soap,220.94,9,2024-03-27,vip,home,2116.41,59949,Priya Patel,Unpaid,Cancelled,W9,Settlement,Order #59949,2024-03-27,Settlement for Soap
Bathroom Essentials,120.49,9,2024-01-08,employee,beverage,947.46,46735,Wei Chen,Failed,Cancelled,W6,Settlement,Order #46735,2024-01-08,Settlement for Bathroom Essentials
Milk,447.59,28,2024-04-02,wholesale,stationery,11595.29,89039,Sofia Garcia,Paid,Delivered,W9,Delayed,Order #89039,2024-04-02,Delayed for Milk
Biscuits,238.84,46,2024-01-29,regular,stationery,11401.77,81543,Anna Ivanova,Processing,Cancelled,W2,Info,Order #81543,2024-01-29,Info for Biscuits
Basmati Rice,165.47,13,2024-01-05,guest,beverage,2401.55,31347,Carlos Gomez,Processing,Out for Delivery,W7,Info,Order #31347,2024-01-05,Info for Basmati Rice
Toothpaste,85.24,47,2024-03-09,new,personal care,4006.06,31151,David Kim,Failed,Shipping,W6,Returned,Order #31151,2024-03-09,Returned for Toothpaste
Shampoo,203.79,14,2024-04-20,employee,stationery,2615.12,51298,John Doe,Refunded,Shipping,W9,Promotion,Order #51298,2024-04-20,Promotion for Shampoo
Tea,141.62,14,2024-06-02,regular,stationery,2281.62,68009,John Doe,Failed,Out for Delivery,W9,Info,Order #68009,2024-06-02,Info for Tea
Tea,38.19,21,2024-04-17,returning,stationery,815.42,81841,Sofia Garcia,Partial,On Hold,W8,Info,Order #81841,2024-04-17,Info for Tea
Juice,118.63,23,2024-03-23,regular,beverage,2477.89,46066,Wei Chen,Processing,Cancelled,W9,Returned,Order #46066,2024-03-23,Returned for Juice
Cooking Oil,340.43,4,2024-06-07,wholesale,home,1499.36,90517,Wei Chen,Failed,On Hold,W5,Cancelled,Order #90517,2024-06-07,Cancelled for Cooking Oil
Snacks,133.76,46,2024-05-13,affiliate,home,5874.62,99960,Mohammed Ali,Pending,On Hold,W8,Promotion,Order #99960,2024-05-13,Promotion for Snacks
Tea,175.69,19,2024-06-09,employee,cleaning,3452.22,29659,Carlos Gomez,Pending,Out for Delivery,W8,Delivered,Order #29659,2024-06-09,Delivered for Tea
Shampoo,352.03,4,2024-06-22,new,electronics,1623.25,33455,David Kim,Partial,On Hold,W8,Settlement,Order #33455,2024-06-22,Settlement for Shampoo
Bathroom Essentials,423.26,16,2024-01-02,returning,cleaning,7950.98,53608,Lucas Rossi,Paid,Delivered,W2,Reminder,Order #53608,2024-01-02,Reminder for Bathroom Essentials
Cooking Oil,202.14,21,2024-06-21,vip,personal care,5048.71,66688,Emily Brown,Paid,On Hold,W3,Delayed,Order #66688,2024-06-21,Delayed for Cooking Oil
Milk,380.08,35,2024-05-11,new,electronics,13499.11,29009,Mohammed Ali,Failed,On Hold,W3,Promotion,Order #29009,2024-05-11,Promotion for Milk
Toothpaste,100.37,19,2024-05-17,affiliate,personal care,1755.73,55829,Lucas Rossi,Processing,On Hold,W4,Returned,Order #55829,2024-05-17,Returned for Toothpaste
Toothpaste,269.75,45,2024-06-21,regular,beverage,12551.01,39335,Fatima Zahra,Unpaid,Out for Delivery,W9,Settlement,Order #39335,2024-06-21,Settlement for Toothpaste
Bathroom Essentials,250.27,10,2024-03-24,vip,food,2292.92,35171,David Kim,Partial,On Hold,W9,Promotion,Order #35171,2024-03-24,Promotion for Bathroom Essentials
Toothpaste,474.67,41,2024-06-22,guest,toys,19902.78,66539,Sara Lee,Refunded,Shipping,W4,Promotion,Order #66539,2024-06-22,Promotion for Toothpaste
Tea,90.67,11,2024-06-21,regular,toys,980.11,44970,Wei Chen,Failed,Shipping,W1,Returned,Order #44970,2024-06-21,Returned for Tea
Salt,83.57,16,2024-02-14,employee,home,1432.84,21153,Leslie Alexander,Partial,Shipping,W8,Delivered,Order #21153,2024-02-14,Delivered for Salt
Juice,302.97,11,2024-06-17,returning,toys,2790.76,59913,Mohammed Ali,Processing,Out for Delivery,W8,Reminder,Order #59913,2024-06-17,Reminder for Juice
Basmati Rice,171.2,37,2024-04-04,affiliate,clothing,6534.73,68417,Mohammed Ali,Pending,Shipping,W3,Reminder,Order #68417,2024-04-04,Reminder for Basmati Rice
Coffee,301.84,17,2024-01-25,new,stationery,4212.06,27316,Carlos Gomez,Refunded,On Hold,W2,Promotion,Order #27316,2024-01-25,Promotion for Coffee
Bathroom Essentials,169.22,50,2024-06-17,vip,toys,8159.64,91335,Priya Patel,Paid,Delivered,W3,Settlement,Order #91335,2024-06-17,Settlement for Bathroom Essentials
Basmati Rice,193.44,15,2024-05-22,regular,toys,3258.43,53790,Emily Brown,Refunded,Returned,W4,Settlement,Order #53790,2024-05-22,Settlement for Basmati Rice
Basmati Rice,139.85,42,2024-06-18,vip,personal care,6419.12,50720,Sofia Garcia,Failed,On Hold,W5,Settlement,Order #50720,2024-06-18,Settlement for Basmati Rice
Coffee,262.04,11,2024-05-16,returning,personal care,3078.44,76882,Wei Chen,Paid,Shipping,W6,Settlement,Order #76882,2024-05-16,Settlement for Coffee
Wheat,497.57,6,2024-05-01,guest,toys,3396.58,62349,Leslie Alexander,Partial,Shipping,W6,Delivered,Order #62349,2024-05-01,Delivered for Wheat
Basmati Rice,29.0,17,2024-06-01,new,home,557.5,52341,Tom M�ller,Unpaid,Shipping,W7,Cancelled,Order #52341,2024-06-01,Cancelled for Basmati Rice
Bathroom Essentials,273.23,5,2024-04-08,returning,beverage,1609.13,60001,Lucas Rossi,Failed,Cancelled,W8,Promotion,Order #60001,2024-04-08,Promotion for Bathroom Essentials
Juice,72.39,3,2024-02-17,new,food,187.28,23395,Sofia Garcia,Unpaid,Out for Delivery,W1,Reminder,Order #23395,2024-02-17,Reminder for Juice
Salt,14.48,39,2024-05-24,vip,cleaning,497.45,85616,Anna Ivanova,Failed,Shipping,W1,Shipped,Order #85616,2024-05-24,Shipped for Salt
Coffee,156.76,16,2024-02-26,wholesale,clothing,2578.68,63633,David Kim,Unpaid,Processing,W1,Settlement,Order #63633,2024-02-26,Settlement for Coffee
Tea,461.51,23,2024-01-16,regular,toys,10473.46,91039,Sofia Garcia,Pending,Out for Delivery,W7,Promotion,Order #91039,2024-01-16,Promotion for Tea
Bathroom Essentials,328.67,35,2024-03-14,guest,beverage,12957.43,52965,Sara Lee,Pending,On Hold,W5,Cancelled,Order #52965,2024-03-14,Cancelled for Bathroom Essentials
Milk,92.66,40,2024-05-16,wholesale,clothing,3020.05,69461,Emily Brown,Pending,Processing,W1,Promotion,Order #69461,2024-05-16,Promotion for Milk
Wheat,436.04,49,2024-02-24,returning,electronics,18868.83,91926,Emily Brown,Partial,Cancelled,W9,Shipped,Order #91926,2024-02-24,Shipped for Wheat
Cooking Oil,331.88,11,2024-04-04,affiliate,cleaning,3224.38,87837,Tom M�ller,Unpaid,Processing,W8,Reminder,Order #87837,2024-04-04,Reminder for Cooking Oil
Cooking Oil,281.31,29,2024-02-09,guest,stationery,7875.22,38031,Jane Smith,Paid,Out for Delivery,W1,Info,Order #38031,2024-02-09,Info for Cooking Oil
Biscuits,27.01,7,2024-04-30,guest,food,186.61,81118,Jane Smith,Pending,Shipping,W2,Shipped,Order #81118,2024-04-30,Shipped for Biscuits
Snacks,200.9,46,2024-06-25,vip,beverage,9877.48,98076,Sofia Garcia,Unpaid,On Hold,W2,Info,Order #98076,2024-06-25,Info for Snacks
Snacks,355.36,2,2024-02-21,wholesale,cleaning,819.27,52286,Mohammed Ali,Refunded,Cancelled,W6,Shipped,Order #52286,2024-02-21,Shipped for Snacks
Sugar,499.61,26,2024-06-16,regular,home,12338.32,52268,John Doe,Unpaid,Processing,W5,Promotion,Order #52268,2024-06-16,Promotion for Sugar
Sugar,271.79,42,2024-01-08,regular,electronics,12701.43,97931,Leslie Alexander,Paid,Processing,W3,Delayed,Order #97931,2024-01-08,Delayed for Sugar
Wheat,117.66,29,2024-02-16,returning,food,3595.46,85375,Wei Chen,Partial,Shipping,W1,Reminder,Order #85375,2024-02-16,Reminder for Wheat
Milk,192.44,21,2024-05-02,guest,cleaning,4421.45,45322,Leslie Alexander,Processing,On Hold,W6,Returned,Order #45322,2024-05-02,Returned for Milk
Toothpaste,411.23,9,2024-03-04,regular,stationery,4046.18,76244,John Doe,Refunded,On Hold,W4,Returned,Order #76244,2024-03-04,Returned for Toothpaste
Toothpaste,417.7,50,2024-05-23,regular,home,22199.43,52818,Jane Smith,Pending,Delivered,W5,Settlement,Order #52818,2024-05-23,Settlement for Toothpaste
Coffee,262.81,12,2024-03-09,vip,toys,3411.52,83837,Tom M�ller,Processing,Cancelled,W8,Shipped,Order #83837,2024-03-09,Shipped for Coffee
Sugar,333.81,48,2024-04-28,affiliate,toys,18439.9,97554,Mohammed Ali,Unpaid,Out for Delivery,W5,Cancelled,Order #97554,2024-04-28,Cancelled for Sugar
Basmati Rice,42.84,31,2024-04-08,new,stationery,1409.28,26348,Leslie Alexander,Refunded,Shipping,W2,Shipped,Order #26348,2024-04-08,Shipped for Basmati Rice
Basmati Rice,261.17,14,2024-04-08,wholesale,home,3347.73,65543,Lucas Rossi,Failed,Shipping,W4,Delayed,Order #65543,2024-04-08,Delayed for Basmati Rice
Salt,306.36,12,2024-03-12,vip,electronics,4267.25,77711,Leslie Alexander,Pending,Out for Delivery,W6,Delivered,Order #77711,2024-03-12,Delivered for Salt
Bathroom Essentials,45.98,17,2024-04-20,affiliate,personal care,667.09,80940,David Kim,Unpaid,Processing,W8,Cancelled,Order #80940,2024-04-20,Cancelled for Bathroom Essentials
Toothpaste,336.13,49,2024-03-11,returning,personal care,15058.77,23829,Fatima Zahra,Pending,On Hold,W7,Returned,Order #23829,2024-03-11,Returned for Toothpaste
Juice,225.61,18,2024-05-16,new,stationery,4634.13,82658,David Kim,Paid,Processing,W2,Info,Order #82658,2024-05-16,Info for Juice
Basmati Rice,161.11,15,2024-03-04,wholesale,personal care,2053.18,71256,Sofia Garcia,Pending,Cancelled,W4,Shipped,Order #71256,2024-03-04,Shipped for Basmati Rice
Sugar,155.03,47,2024-02-21,returning,stationery,6474.45,37720,Mohammed Ali,Pending,Shipping,W6,Cancelled,Order #37720,2024-02-21,Cancelled for Sugar
Coffee,136.51,5,2024-04-09,affiliate,home,628.09,76139,Sofia Garcia,Pending,Shipping,W6,Delivered,Order #76139,2024-04-09,Delivered for Coffee
Snacks,430.99,23,2024-03-04,guest,personal care,11063.81,33048,Jane Smith,Paid,Processing,W3,Reminder,Order #33048,2024-03-04,Reminder for Snacks
Toothpaste,185.35,6,2024-03-16,guest,beverage,1274.2,91221,Priya Patel,Failed,Processing,W6,Delayed,Order #91221,2024-03-16,Delayed for Toothpaste
Snacks,458.59,33,2024-05-19,new,toys,15936.51,94097,Priya Patel,Pending,Cancelled,W8,Cancelled,Order #94097,2024-05-19,Cancelled for Snacks
Basmati Rice,380.18,13,2024-06-29,returning,stationery,5551.7,31313,Sara Lee,Pending,Returned,W9,Returned,Order #31313,2024-06-29,Returned for Basmati Rice
Snacks,197.06,9,2024-05-30,employee,electronics,1860.0,78334,Carlos Gomez,Pending,Shipping,W5,Info,Order #78334,2024-05-30,Info for Snacks
Coffee,187.41,48,2024-04-23,regular,stationery,10729.29,41420,Wei Chen,Unpaid,Cancelled,W2,Shipped,Order #41420,2024-04-23,Shipped for Coffee
Basmati Rice,182.05,8,2024-01-21,vip,home,1246.48,23787,John Doe,Pending,Cancelled,W3,Reminder,Order #23787,2024-01-21,Reminder for Basmati Rice
Tea,39.23,17,2024-01-29,vip,stationery,734.46,79435,Jane Smith,Failed,Returned,W9,Info,Order #79435,2024-01-29,Info for Tea
Bathroom Essentials,100.63,34,2024-02-19,employee,toys,3208.15,98681,Priya Patel,Partial,Cancelled,W9,Returned,Order #98681,2024-02-19,Returned for Bathroom Essentials
Coffee,47.19,15,2024-05-26,returning,clothing,585.74,37327,Fatima Zahra,Partial,Processing,W8,Delayed,Order #37327,2024-05-26,Delayed for Coffee
Soap,288.75,25,2024-05-01,wholesale,food,6937.65,20423,Wei Chen,Unpaid,Cancelled,W1,Returned,Order #20423,2024-05-01,Returned for Soap
Basmati Rice,479.91,3,2024-06-29,vip,beverage,1311.15,95968,John Doe,Unpaid,Returned,W3,Delayed,Order #95968,2024-06-29,Delayed for Basmati Rice
Juice,86.03,12,2024-01-03,affiliate,clothing,886.56,27426,David Kim,Partial,On Hold,W9,Returned,Order #27426,2024-01-03,Returned for Juice
Sugar,433.61,34,2024-03-09,guest,stationery,16291.16,91997,Leslie Alexander,Unpaid,Out for Delivery,W8,Shipped,Order #91997,2024-03-09,Shipped for Sugar
Basmati Rice,463.07,26,2024-02-26,guest,food,10304.06,72451,Carlos Gomez,Pending,Out for Delivery,W3,Cancelled,Order #72451,2024-02-26,Cancelled for Basmati Rice
Coffee,23.67,5,2024-03-01,vip,personal care,109.64,87898,John Doe,Partial,Processing,W2,Reminder,Order #87898,2024-03-01,Reminder for Coffee
Salt,439.71,41,2024-03-01,new,food,17388.37,85401,Emily Brown,Paid,Processing,W3,Delivered,Order #85401,2024-03-01,Delivered for Salt
Biscuits,205.07,41,2024-06-06,employee,toys,7436.81,93200,Sara Lee,Partial,Delivered,W4,Reminder,Order #93200,2024-06-06,Reminder for Biscuits
Tea,76.58,44,2024-03-07,returning,personal care,3746.9,63929,Priya Patel,Unpaid,Shipping,W8,Delayed,Order #63929,2024-03-07,Delayed for Tea
Soap,231.44,50,2024-03-18,vip,food,12514.94,50040,Tom M�ller,Unpaid,Out for Delivery,W4,Info,Order #50040,2024-03-18,Info for Soap
Snacks,356.9,40,2024-01-10,wholesale,cleaning,12664.11,93106,Jane Smith,Processing,Cancelled,W5,Shipped,Order #93106,2024-01-10,Shipped for Snacks
Cooking Oil,465.09,17,2024-02-16,employee,toys,6964.57,40586,John Doe,Processing,Shipping,W3,Delivered,Order #40586,2024-02-16,Delivered for Cooking Oil
Cooking Oil,493.7,35,2024-06-24,wholesale,cleaning,17842.83,82145,Sofia Garcia,Partial,Returned,W9,Info,Order #82145,2024-06-24,Info for Cooking Oil
Salt,236.93,20,2024-06-24,employee,stationery,4947.34,53535,Priya Patel,Pending,Cancelled,W4,Settlement,Order #53535,2024-06-24,Settlement for Salt
Juice,309.9,9,2024-03-02,vip,home,2523.02,39050,Carlos Gomez,Failed,Delivered,W3,Returned,Order #39050,2024-03-02,Returned for Juice
Tea,395.13,13,2024-06-11,affiliate,home,5394.44,28277,Tom M�ller,Processing,Out for Delivery,W9,Settlement,Order #28277,2024-06-11,Settlement for Tea
Juice,256.53,32,2024-05-05,new,stationery,9208.51,35224,Lucas Rossi,Refunded,On Hold,W8,Returned,Order #35224,2024-05-05,Returned for Juice
Wheat,18.39,13,2024-03-25,vip,personal care,282.87,72420,Sofia Garcia,Paid,Returned,W6,Returned,Order #72420,2024-03-25,Returned for Wheat
Coffee,58.74,31,2024-05-15,regular,clothing,2002.88,29501,Tom M�ller,Processing,Returned,W6,Settlement,Order #29501,2024-05-15,Settlement for Coffee
Toothpaste,240.55,40,2024-01-10,regular,personal care,8838.97,40691,Sara Lee,Pending,Processing,W4,Delayed,Order #40691,2024-01-10,Delayed for Toothpaste
Coffee,117.56,35,2024-05-24,wholesale,cleaning,4237.84,24472,Mohammed Ali,Partial,Processing,W9,Returned,Order #24472,2024-05-24,Returned for Coffee
Salt,251.59,18,2024-01-15,vip,clothing,4843.27,56100,John Doe,Processing,Out for Delivery,W3,Delivered,Order #56100,2024-01-15,Delivered for Salt
Snacks,479.26,41,2024-02-14,returning,stationery,16281.76,84173,Wei Chen,Failed,Out for Delivery,W8,Cancelled,Order #84173,2024-02-14,Cancelled for Snacks
Tea,64.86,29,2024-02-01,regular,food,2032.5,46941,Anna Ivanova,Paid,Returned,W1,Delivered,Order #46941,2024-02-01,Delivered for Tea
Sugar,453.47,23,2024-01-29,vip,beverage,12173.28,43759,Fatima Zahra,Paid,Processing,W6,Promotion,Order #43759,2024-01-29,Promotion for Sugar
Bathroom Essentials,165.97,26,2024-01-22,affiliate,cleaning,4854.7,68048,Tom M�ller,Partial,Shipping,W2,Shipped,Order #68048,2024-01-22,Shipped for Bathroom Essentials
Shampoo,383.14,27,2024-04-16,vip,food,11060.68,73136,Mohammed Ali,Failed,Delivered,W9,Returned,Order #73136,2024-04-16,Returned for Shampoo
Shampoo,315.52,33,2024-04-23,guest,personal care,8518.24,44088,Sofia Garcia,Paid,Shipping,W5,Settlement,Order #44088,2024-04-23,Settlement for Shampoo
Toothpaste,341.48,31,2024-02-24,wholesale,food,10714.05,54098,Mohammed Ali,Refunded,Cancelled,W2,Returned,Order #54098,2024-02-24,Returned for Toothpaste
Milk,205.3,9,2024-02-18,regular,cleaning,1897.19,96232,Tom M�ller,Processing,Returned,W2,Shipped,Order #96232,2024-02-18,Shipped for Milk
Tea,254.17,29,2024-04-17,wholesale,food,7657.58,32644,Mohammed Ali,Partial,Returned,W7,Promotion,Order #32644,2024-04-17,Promotion for Tea
Tea,400.73,15,2024-02-02,returning,electronics,5012.63,28180,David Kim,Pending,On Hold,W2,Returned,Order #28180,2024-02-02,Returned for Tea
Basmati Rice,396.09,20,2024-04-12,guest,toys,8840.65,57424,Wei Chen,Pending,Out for Delivery,W6,Info,Order #57424,2024-04-12,Info for Basmati Rice
Soap,91.37,31,2024-03-26,wholesale,personal care,2774.1,97749,Tom M�ller,Partial,Shipping,W2,Settlement,Order #97749,2024-03-26,Settlement for Soap
Snacks,53.53,19,2024-04-17,wholesale,clothing,824.16,67602,Carlos Gomez,Unpaid,Out for Delivery,W2,Delayed,Order #67602,2024-04-17,Delayed for Snacks
Milk,19.41,10,2024-05-02,new,beverage,174.52,74671,Sara Lee,Processing,Out for Delivery,W2,Promotion,Order #74671,2024-05-02,Promotion for Milk
Biscuits,279.35,15,2024-01-27,returning,cleaning,4816.22,96222,Tom M�ller,Processing,On Hold,W2,Delayed,Order #96222,2024-01-27,Delayed for Biscuits
Biscuits,188.34,34,2024-04-30,vip,stationery,7363.88,61357,Anna Ivanova,Failed,Out for Delivery,W5,Shipped,Order #61357,2024-04-30,Shipped for Biscuits
Wheat,352.14,45,2024-04-14,regular,clothing,18659.48,21043,Anna Ivanova,Partial,Cancelled,W3,Returned,Order #21043,2024-04-14,Returned for Wheat
Cooking Oil,221.02,23,2024-01-28,new,beverage,4944.25,60161,Tom M�ller,Unpaid,Processing,W8,Settlement,Order #60161,2024-01-28,Settlement for Cooking Oil
Shampoo,287.58,42,2024-04-10,guest,home,14063.2,97454,Mohammed Ali,Pending,Processing,W8,Delivered,Order #97454,2024-04-10,Delivered for Shampoo
Snacks,191.14,45,2024-03-28,new,electronics,7867.77,71034,Emily Brown,Unpaid,Processing,W7,Shipped,Order #71034,2024-03-28,Shipped for Snacks
Cooking Oil,334.33,25,2024-02-26,employee,stationery,6997.56,67993,Sofia Garcia,Partial,Processing,W3,Info,Order #67993,2024-02-26,Info for Cooking Oil
Salt,361.49,40,2024-03-01,returning,electronics,13373.29,37999,John Doe,Pending,Delivered,W4,Delayed,Order #37999,2024-03-01,Delayed for Salt
Snacks,32.29,40,2024-03-11,new,home,1324.0,25039,Tom M�ller,Unpaid,Delivered,W4,Delayed,Order #25039,2024-03-11,Delayed for Snacks
Bathroom Essentials,257.89,26,2024-03-22,new,home,5696.33,30671,David Kim,Partial,Returned,W2,Settlement,Order #30671,2024-03-22,Settlement for Bathroom Essentials
Tea,45.52,1,2024-03-22,vip,food,47.18,69670,Priya Patel,Refunded,On Hold,W1,Delayed,Order #69670,2024-03-22,Delayed for Tea
Cooking Oil,332.35,18,2024-03-12,guest,home,5089.89,71849,Sofia Garcia,Failed,Out for Delivery,W9,Shipped,Order #71849,2024-03-12,Shipped for Cooking Oil
Biscuits,312.98,41,2024-02-19,new,electronics,13423.91,54164,Emily Brown,Pending,Shipping,W4,Settlement,Order #54164,2024-02-19,Settlement for Biscuits
Soap,442.05,13,2024-04-24,guest,personal care,4923.23,64966,Lucas Rossi,Refunded,Delivered,W2,Shipped,Order #64966,2024-04-24,Shipped for Soap
Tea,79.26,42,2024-03-10,vip,home,3549.75,33542,Fatima Zahra,Failed,Processing,W8,Delayed,Order #33542,2024-03-10,Delayed for Tea
Snacks,67.32,3,2024-04-06,new,clothing,206.67,42599,John Doe,Pending,Cancelled,W7,Delayed,Order #42599,2024-04-06,Delayed for Snacks
Tea,399.51,26,2024-05-26,new,toys,10196.4,86578,Fatima Zahra,Pending,Processing,W7,Settlement,Order #86578,2024-05-26,Settlement for Tea
Bathroom Essentials,67.77,34,2024-03-09,regular,toys,2049.51,67539,Priya Patel,Processing,Delivered,W4,Settlement,Order #67539,2024-03-09,Settlement for Bathroom Essentials
Toothpaste,366.73,42,2024-03-30,wholesale,electronics,18395.79,87044,John Doe,Partial,Out for Delivery,W3,Settlement,Order #87044,2024-03-30,Settlement for Toothpaste
Sugar,252.4,35,2024-04-14,returning,stationery,9200.02,28608,Fatima Zahra,Failed,On Hold,W8,Info,Order #28608,2024-04-14,Info for Sugar
Basmati Rice,292.09,42,2024-01-07,employee,electronics,13701.49,38346,Mohammed Ali,Pending,Processing,W1,Reminder,Order #38346,2024-01-07,Reminder for Basmati Rice
Cooking Oil,492.35,44,2024-06-15,vip,toys,24795.02,51547,Sofia Garcia,Refunded,Cancelled,W1,Cancelled,Order #51547,2024-06-15,Cancelled for Cooking Oil
Snacks,287.37,31,2024-06-12,vip,home,9896.75,65094,Lucas Rossi,Unpaid,Processing,W4,Cancelled,Order #65094,2024-06-12,Cancelled for Snacks
Shampoo,319.16,38,2024-05-23,regular,beverage,10703.13,46369,John Doe,Processing,Cancelled,W5,Reminder,Order #46369,2024-05-23,Reminder for Shampoo
Sugar,258.32,29,2024-04-02,guest,stationery,7957.53,66123,Fatima Zahra,Partial,Out for Delivery,W8,Settlement,Order #66123,2024-04-02,Settlement for Sugar
Soap,417.77,9,2024-03-06,employee,beverage,3534.77,51338,Carlos Gomez,Processing,Shipping,W4,Cancelled,Order #51338,2024-03-06,Cancelled for Soap
Soap,469.67,20,2024-02-29,regular,food,8007.95,87775,Fatima Zahra,Unpaid,Delivered,W7,Reminder,Order #87775,2024-02-29,Reminder for Soap
Tea,204.01,14,2024-04-03,affiliate,toys,2355.26,45218,Carlos Gomez,Pending,Returned,W5,Returned,Order #45218,2024-04-03,Returned for Tea
Coffee,311.66,19,2024-04-09,employee,beverage,6719.08,46277,Anna Ivanova,Partial,Out for Delivery,W8,Shipped,Order #46277,2024-04-09,Shipped for Coffee
Biscuits,150.0,5,2024-06-14,returning,electronics,891.81,97891,Fatima Zahra,Partial,Processing,W4,Settlement,Order #97891,2024-06-14,Settlement for Biscuits
Milk,496.07,46,2024-01-02,affiliate,electronics,25641.17,91029,Jane Smith,Unpaid,Delivered,W9,Reminder,Order #91029,2024-01-02,Reminder for Milk
Juice,62.03,45,2024-04-05,new,clothing,2682.94,22911,Tom M�ller,Pending,Out for Delivery,W3,Info,Order #22911,2024-04-05,Info for Juice
Bathroom Essentials,281.01,4,2024-04-16,returning,clothing,1220.21,57944,Jane Smith,Pending,Out for Delivery,W4,Delivered,Order #57944,2024-04-16,Delivered for Bathroom Essentials
Salt,130.75,3,2024-02-03,employee,beverage,336.16,91503,Jane Smith,Failed,Processing,W9,Shipped,Order #91503,2024-02-03,Shipped for Salt
Biscuits,374.87,19,2024-04-14,vip,home,5974.89,74193,Tom M�ller,Unpaid,Cancelled,W1,Promotion,Order #74193,2024-04-14,Promotion for Biscuits
Soap,210.82,36,2024-06-26,new,electronics,7976.35,81955,Lucas Rossi,Processing,Delivered,W8,Settlement,Order #81955,2024-06-26,Settlement for Soap
Cooking Oil,41.47,34,2024-04-20,returning,toys,1340.27,96620,David Kim,Paid,Processing,W7,Promotion,Order #96620,2024-04-20,Promotion for Cooking Oil
Sugar,83.53,44,2024-01-16,new,beverage,3584.7,82055,Jane Smith,Unpaid,Out for Delivery,W4,Info,Order #82055,2024-01-16,Info for Sugar
Soap,33.99,11,2024-01-12,regular,home,351.21,60858,David Kim,Partial,Cancelled,W2,Shipped,Order #60858,2024-01-12,Shipped for Soap
Shampoo,255.22,29,2024-04-05,regular,electronics,7599.15,71944,Mohammed Ali,Processing,Out for Delivery,W3,Cancelled,Order #71944,2024-04-05,Cancelled for Shampoo
Tea,443.35,6,2024-01-15,guest,beverage,2839.04,70942,Emily Brown,Processing,Delivered,W2,Delivered,Order #70942,2024-01-15,Delivered for Tea
Milk,462.68,21,2024-02-17,guest,home,9396.46,37170,Anna Ivanova,Refunded,Cancelled,W4,Reminder,Order #37170,2024-02-17,Reminder for Milk
Salt,11.02,42,2024-03-18,new,food,471.23,80222,David Kim,Partial,Cancelled,W3,Info,Order #80222,2024-03-18,Info for Salt
Salt,353.58,7,2024-02-01,returning,personal care,2950.62,20316,Sofia Garcia,Unpaid,Shipping,W8,Returned,Order #20316,2024-02-01,Returned for Salt
Wheat,336.23,9,2024-02-23,new,home,3387.97,59377,Mohammed Ali,Processing,Cancelled,W9,Returned,Order #59377,2024-02-23,Returned for Wheat
Salt,397.72,21,2024-03-29,affiliate,beverage,8316.91,37548,Wei Chen,Unpaid,On Hold,W1,Delayed,Order #37548,2024-03-29,Delayed for Salt
Biscuits,256.48,45,2024-05-25,returning,electronics,13496.85,21004,Fatima Zahra,Pending,On Hold,W3,Returned,Order #21004,2024-05-25,Returned for Biscuits
Sugar,268.97,33,2024-02-10,wholesale,toys,10256.0,98428,Emily Brown,Failed,Out for Delivery,W1,Promotion,Order #98428,2024-02-10,Promotion for Sugar
Cooking Oil,434.73,36,2024-06-01,wholesale,food,18529.7,36733,Mohammed Ali,Pending,On Hold,W7,Reminder,Order #36733,2024-06-01,Reminder for Cooking Oil
Bathroom Essentials,191.4,48,2024-01-04,guest,clothing,8555.33,39219,John Doe,Partial,Shipping,W2,Delivered,Order #39219,2024-01-04,Delivered for Bathroom Essentials
Soap,165.39,31,2024-02-12,wholesale,cleaning,5959.33,78582,Tom M�ller,Pending,Cancelled,W5,Promotion,Order #78582,2024-02-12,Promotion for Soap
